,frame_id,timer_sec,type,node_id,robot,x,y,z,length,width,height,heading_ang,heading_rad
0,14,1608793388.314973,VEHICLE,32,False,2040.819249289772,41617.06489906634,-4.200927858338479,4.312783716090739,2.0122606879572666,0.0,0,0
1,15,1608793388.817278,VEHICLE,32,False,2042.4571870305888,41619.61740008412,-4.313398050694806,4.445146855427677,2.062254562652727,0.0,57.311745014979536,1.0002786505748398
2,16,1608793389.318896,VEHICLE,32,False,2044.5810896351413,41621.816188259014,-4.418464465092162,4.391605597172272,2.0102557288635134,0.0,45.99248319986857,0.8027202630058838
3,17,1608793389.86658,VEHICLE,32,False,2046.5744532599058,41624.18914632162,-4.270105367525714,4.182488110422354,1.957610770533115,0.0,49.968624476912886,0.8721170198147592
4,18,1608793390.414988,VEHICLE,32,False,2048.8316590365243,41626.89335737058,-4.203295965786118,4.267270894949694,2.0423164098102706,0.0,50.1482374585861,0.875251857724281
5,19,1608793390.918124,VEHICLE,32,False,2050.6411351277116,41628.96820604001,-4.210380715254658,4.389205480080547,2.0677243890720245,0.0,48.908308355039445,0.8536110123760902
6,20,1608793391.514958,VEHICLE,32,False,2052.8664092081835,41631.82476375151,-4.307310177814502,4.368886341390634,2.0873695819883444,0.0,52.08121422781266,0.908988666711847
7,21,1608793392.01657,VEHICLE,32,False,2054.399668826089,41633.78318334811,-4.307561907002583,4.4180989266583115,2.0989051301123847,0.0,51.94237380536248,0.9065654442052316
8,22,1608793392.518297,VEHICLE,32,False,2056.332199676327,41635.78287320542,-4.316173712955593,4.586317429543917,2.137292476473455,0.0,45.978468369239664,0.8024756580673
9,23,1608793393.115012,VEHICLE,32,False,2058.485833805288,41638.3683593816,-4.280334766440939,4.774504803503102,2.22689680929775,0.0,50.20669446514216,0.8762721249595441
10,24,1608793393.615088,VEHICLE,32,False,2060.1778054449087,41640.288486885656,-4.314353968308262,4.872359287481398,2.1949920696902403,0.0,48.6142486659641,0.8484787026043346
11,25,1608793394.11781,VEHICLE,32,False,2061.897656503766,41642.41361634314,-4.16861517059472,4.756979185265503,2.1475153007610737,0.0,51.01701760470123,0.8904149317499475
12,26,1608793394.618301,VEHICLE,32,False,2063.470124405607,41644.35407692423,-4.028900957188284,4.546557214011017,2.0515800237188206,0.0,50.980141350959,0.8897713197063446
13,27,1608793395.119314,VEHICLE,32,False,2065.40704677071,41646.414619720825,-4.182874606872399,4.482005510597578,2.0546169047409855,0.0,46.77129058147855,0.8163130160538139
14,28,1608793395.716076,VEHICLE,32,False,2067.1529961323104,41648.21102310404,-4.249166421838856,4.654462895134286,2.0867456552277215,0.0,45.81601332473225,0.7996402826541718
15,29,1608793396.218307,VEHICLE,32,False,2068.747770036767,41649.6229399242,-4.267606713420488,4.713842708620919,2.0992789843035338,0.0,41.51974486079371,0.7246562524088449
16,29,1608793396.218307,VEHICLE,33,False,2038.3657115284411,41612.87806572663,-4.57999732150007,4.312840257104737,1.9787626655928043,0.0,0,0
